motorway	noun	2
path	noun	2
petrol station	noun	2
platform	noun	2
railway	noun	2
roundabout	noun	2
ship	noun	2
suitcase	noun	2
traffic light	noun	2
tram	noun	2
trip	noun	2
tyre	noun	2
way	noun	2
air	noun	2
luggage	noun	2
petrol	noun	2
traffic	noun	2
adventure	noun	2
tour	noun	2
camp	verb	2
fly	verb	2
stay	verb	2
stop	verb	2
take	verb	2
book	verb	2
boss	noun	2
business	noun	2
businessman	noun	2
businesswoman	noun	2
company	noun	2
day	noun	2
guide	noun	2
job	noun	2
secretary	noun	2
build	verb	2
cigarette	noun	2
alcohol	noun	2
champagne	noun	2
cathedral	noun	2
church	noun	2
mosque	noun	2
difference	noun	2
headteacher	noun	2
partner	noun	2
photographer	noun	2
ruler	noun	2
singer	noun	2
mechanic	noun	2
plastic	noun	2
climbing	noun	2
cooking	noun	2
singing	noun	2
skateboarding	noun	2
skating	noun	2
skiing	noun	2
snowboarding	noun	2
surfing	noun	2
swimming	noun	2
drawing	noun	2
artist	noun	2
chemist	noun	2
dentist	noun	2
receptionist	noun	2
comparative	noun	2
superlative	noun	2
appointment	noun	2
actor	noun	2
adjective	noun	2
adverb	noun	2
alarm clock	noun	2
album	noun	2
ambulance	noun	2
answer	noun	2
balloon	noun	2
barbecue	noun	2
battery	noun	2
bill	noun	2
body	noun	2
box	noun	2
break	noun	2
bridge	noun	2
brush	noun	2
calendar	noun	2
call	noun	2
case	noun	2
centre	noun	2
century	noun	2
chef	noun	2
class	noun	2
classmate	noun	2
click	noun	2
colleague	noun	2
contact	noun	2
cook	noun	2
corner	noun	2
diary	noun	2
diary	noun	2
digital camera	noun	2
disco	noun	2
discount	noun	2
dream	noun	2
end	noun	2
engine	noun	2
engineer	noun	2
fact	noun	2
fan	noun	2
first name	noun	2
folder	noun	2
friend	noun	2
gift	noun	2
head	noun	2
housewife	noun	2
idea	noun	2
key	noun	2
kite	noun	2
level	noun	2
line	noun	2
mistake	noun	2
model	noun	2
moment	noun	2
noun	noun	2
nurse	noun	2
office	noun	2
order	noun	2
passport	noun	2
penfriend	noun	2
pilot	noun	2
plan	noun	2
policeman	noun	2
police officer	noun	2
police station	noun	2
policewoman	noun	2
present	noun	2
price	noun	2
prize	noun	2
purse	noun	2
quarter	noun	2
queen	noun	2
question	noun	2
reason	noun	2
receipt	noun	2
salesperson	noun	2
screen	noun	2
second	noun	2
set	noun	2
shop assistant	noun	2
side	noun	2
side	noun	2
side	noun	2
skate	noun	2
sort	noun	2
sports centre	noun	2
square	noun	2
stadium	noun	2
surname	noun	2
surprise	noun	2
text	noun	2
textbook	noun	2
text message	noun	2
theatre	noun	2
thing	noun	2
thing	noun	2
toothbrush	noun	2
top	noun	2
tour guide	noun	2
type	noun	2
uniform	noun	2
way	noun	2
weekday	noun	2
wheel	noun	2
biology	noun	2
chicken	noun	2
cycling	noun	2
east	noun	2
gas	noun	2
leather	noun	2
luck	noun	2
magic	noun	2
magic	noun	2
midday	noun	2
midnight	noun	2
noon	noun	2
north	noun	2
soap	noun	2
south	noun	2
time	noun	2
tonight	noun	2
town	noun	2
west	noun	2
wool	noun	2
work	noun	2
building	noun	2
chain	noun	2
change	noun	2
change	noun	2
college	noun	2
cost	noun	2
danger	noun	2
day	noun	2
delay	noun	2
exercise	noun	2
fashion	noun	2
fire	noun	2
history	noun	2
mail	noun	2
plural	noun	2
rent	noun	2
rest	noun	2
sound	noun	2
space	noun	2
telephone	noun	2
temperature	noun	2
time	noun	2
video	noun	2
white	noun	2
scissors	noun	2
bottom	noun	2
singular	noun	2
swim	noun	2
arrive	verb	2
chat	verb	2
close	verb	2
drink	verb	2
grow	verb	2
happen	verb	2
happen	verb	2
matter	verb	2
return	verb	2
stand	verb	2
stop	verb	2
think	verb	2
believe	verb	2
complete	verb	2
contact	verb	2
cost	verb	2
email	verb	2
forget	verb	2
hurt	verb	2
include	verb	2
keep	verb	2
keep	verb	2
miss	verb	2
post	verb	2
receive	verb	2
repeat	verb	2
save	verb	2
see	verb	2
sell	verb	2
sell	verb	2
serve	verb	2
spend	verb	2
take	verb	2
take	verb	2
take	verb	2
teach	verb	2
text	verb	2
visit	verb	2
win	verb	2
begin	verb	2
